,PROPERTY_VALUE_AMT,TARGET,CRDT_LINE_CNT,DEROG_CNT,DEBT_INC_RTIO_AMT,LOAN_AMT,REASON_CDE,YOJ_AMT,MORTGAGE_DUE_AMT,RCNT_CRDT_CNT,OLD_AGE_TRADE_AMT,JOB_CDE,DELINGQ_CNT
1346,70157.0,0,30.0,0.0,21.137981572,6400,DebtCon,7.0,53476.0,1.0,164.31540986,ProfExe,3.0
1347,66379.0,0,19.0,0.0,18.369540527,5600,HomeImp,22.0,53793.0,0.0,206.09913412,Office,0.0
1348,116407.0,0,16.0,0.0,24.543268815999998,16200,DebtCon,20.0,87248.0,1.0,270.0076812,Other,0.0
1349,67688.0,0,18.0,0.0,33.050636366,17000,HomeImp,2.0,51682.0,0.0,135.19190654,Office,0.0
1350,183630.0,0,21.0,0.0,27.384116512,18100,DebtCon,11.0,144692.0,0.0,256.2054726,Mgr,0.0
1351,163103.0,0,38.0,1.0,19.637068750999997,21400,DebtCon,6.0,134041.0,0.0,172.03106931,ProfExe,0.0
1352,39106.0,0,10.0,,35.683502202,8400,HomeImp,,,0.0,80.075339194,Other,1.0
1353,39050.0,0,12.0,,31.447750409,6300,HomeImp,,,,294.47804756,Other,
1354,39433.0,0,9.0,,35.503664257,11900,HomeImp,,,0.0,81.394829612,Other,1.0
1355,154113.0,0,19.0,0.0,,6000,HomeImp,12.0,129731.0,0.0,213.53333333,ProfExe,0.0
1356,101656.0,0,23.0,0.0,22.84647896,23700,HomeImp,19.0,57553.0,0.0,648.32849259,ProfExe,0.0
1357,182053.0,0,55.0,0.0,33.538726151999995,11100,HomeImp,4.0,148235.0,0.0,198.80971711,Office,0.0
1358,159739.0,0,13.0,0.0,36.393348123,37500,DebtCon,,111248.0,2.0,260.08148423,Other,0.0
1359,83415.0,0,29.0,0.0,30.201509456,8700,DebtCon,2.0,53073.0,3.0,211.26878022,,0.0
1360,159179.0,0,19.0,0.0,38.128228035,48200,DebtCon,16.0,93127.0,8.0,216.00862038,Other,0.0
1361,38311.0,0,3.0,0.0,29.476003401,22400,DebtCon,1.0,18371.0,2.0,37.235000479,Other,0.0
1362,107207.0,0,23.0,0.0,28.558183481,15000,HomeImp,19.0,84832.0,4.0,124.45053234,Other,0.0
1363,116848.0,0,18.0,0.0,36.010891518,13500,DebtCon,13.0,89184.0,1.0,174.50640819,ProfExe,0.0
1364,92860.0,0,20.0,0.0,26.913004797,28200,DebtCon,24.0,51663.0,0.0,172.34065431,Other,1.0
1365,95085.0,0,10.0,0.0,32.250915334,18600,,,,1.0,175.78799489,Other,0.0
1366,36300.0,0,50.0,0.0,,32000,DebtCon,3.0,232000.0,3.0,206.03333333,Mgr,2.0
1367,108238.0,1,49.0,1.0,46.996034288999994,24700,DebtCon,0.0,79347.0,6.0,45.62588779,Other,0.0
1368,101789.0,0,24.0,0.0,19.414587952999998,21200,HomeImp,18.0,63093.0,1.0,623.45620883,ProfExe,0.0
1369,93427.0,0,29.0,0.0,33.45667038,21700,DebtCon,2.0,72180.0,1.0,115.52948936,Other,0.0
1370,84624.0,1,22.0,1.0,54.241334736999995,19700,DebtCon,0.0,62351.0,1.0,88.126516775,Mgr,0.0
1371,58827.0,0,6.0,0.0,36.256968746999995,31000,DebtCon,0.0,13542.0,0.0,92.1329084,Other,0.0
1372,140000.0,1,30.0,0.0,,11000,DebtCon,5.0,122751.0,2.0,116.7,Other,0.0
1373,55455.0,0,12.0,0.0,30.931517996,9600,DebtCon,15.0,45158.0,0.0,82.71313688,Other,0.0
1374,58834.0,0,15.0,0.0,41.102676905,15200,DebtCon,,40341.0,0.0,100.01445522,Other,0.0
1375,81099.0,0,35.0,,28.975940118,11500,DebtCon,3.0,63136.0,,149.06474483,Other,
1376,45819.0,0,12.0,0.0,28.709192906,13700,HomeImp,7.0,27536.0,2.0,73.455765867,Other,0.0
1377,127384.0,0,25.0,0.0,34.479454764,12600,DebtCon,2.0,103960.0,0.0,129.01549941,,0.0
1378,61089.0,0,9.0,0.0,22.813867856999998,26500,DebtCon,27.0,,0.0,144.19203429,Other,0.0
1379,100448.0,1,14.0,0.0,,7400,HomeImp,,2063.0,0.0,96.133333333,Other,0.0
1380,55024.0,0,24.0,,35.388379715,20600,DebtCon,0.0,32439.0,,302.78394945,Other,
1381,66612.0,0,29.0,0.0,26.702473442,13700,DebtCon,22.0,35825.0,2.0,231.9014789,Office,0.0
1382,55500.0,1,1.0,2.0,,15000,HomeImp,24.0,4734.0,1.0,14.6,Other,0.0
1383,42000.0,1,15.0,0.0,,7500,DebtCon,1.0,39600.0,1.0,47.7,Self,0.0
1384,57385.0,1,28.0,0.0,,6200,DebtCon,8.5,42100.0,1.0,164.8,Other,1.0
1385,108000.0,1,31.0,0.0,,15000,HomeImp,0.4,79000.0,3.0,385.5,Other,0.0
1386,127421.0,0,18.0,0.0,41.03530607,15700,DebtCon,16.0,111367.0,1.0,184.23480732,,0.0
1387,51057.0,1,20.0,0.0,16.883031014,8800,DebtCon,2.0,33395.0,1.0,80.822479691,Office,0.0
1388,58240.0,0,,,,10000,DebtCon,,31000.0,,,Mgr,
1389,63177.0,0,14.0,0.0,27.062233476,14500,DebtCon,3.0,54927.0,0.0,178.93616767,Other,0.0
1390,99544.0,0,20.0,2.0,23.282933391999997,16100,DebtCon,5.0,72942.0,1.0,54.945678873,Other,0.0
1391,90781.0,0,25.0,0.0,35.326912601,25200,DebtCon,6.0,69510.0,4.0,143.83135388,ProfExe,1.0
1392,118884.0,0,16.0,0.0,36.190524264000004,21200,DebtCon,9.0,84117.0,2.0,302.20690049,Other,0.0
1393,84734.0,0,6.0,0.0,24.52600298,22100,HomeImp,25.0,36084.0,0.0,257.84572885,Other,0.0
1394,235500.0,1,48.0,0.0,,47000,DebtCon,17.0,164411.0,3.0,181.93333333,Office,1.0
1395,70361.0,0,12.0,0.0,36.061816398000005,21800,DebtCon,2.0,48162.0,0.0,227.98627911,Office,0.0
1396,158257.0,0,25.0,0.0,34.594492544,24400,DebtCon,17.0,109253.0,0.0,193.96528716,Mgr,0.0
1397,81937.0,0,19.0,0.0,25.197806875,14700,DebtCon,2.0,65660.0,1.0,106.65751886,Office,0.0
1398,121450.0,0,,,33.742374549000004,16900,,,78455.0,,,,
1399,90240.0,0,7.0,0.0,24.016671085,52200,HomeImp,,,0.0,341.82881167,Other,0.0
1400,81465.0,1,31.0,0.0,,13700,DebtCon,12.0,59012.0,0.0,167.43333333,Mgr,0.0
1401,132770.0,0,19.0,0.0,34.55205243,8200,DebtCon,4.0,117314.0,0.0,176.33454149,Self,1.0
1402,94904.0,0,20.0,0.0,29.675382217,17500,DebtCon,8.0,23288.0,0.0,145.12073677,ProfExe,0.0
1403,16020.0,1,23.0,0.0,,4000,HomeImp,18.0,7000.0,2.0,85.8,Other,1.0
1404,96588.0,0,16.0,0.0,33.626585668000004,17700,HomeImp,7.0,71399.0,0.0,83.59853183,ProfExe,0.0
1405,171350.0,1,18.0,0.0,,18200,DebtCon,0.1,139000.0,7.0,102.5,Other,1.0
1406,112500.0,1,27.0,2.0,,25000,DebtCon,3.0,71081.0,1.0,87.2,Mgr,0.0
1407,108280.0,0,14.0,0.0,34.285741431999995,81400,HomeImp,25.0,22344.0,0.0,148.11499352,,0.0
1408,74305.0,0,24.0,0.0,31.817471916,17800,DebtCon,0.0,56956.0,0.0,187.18332939,Office,0.0
1409,88470.0,0,12.0,0.0,25.557593336999997,17400,HomeImp,4.0,58941.0,0.0,123.25705457,ProfExe,0.0
1410,154409.0,1,34.0,,41.659044481,53800,DebtCon,10.0,82324.0,0.0,157.48401127,Other,1.0
1411,112125.0,0,22.0,0.0,,12000,HomeImp,2.0,94000.0,1.0,143.03333333,Office,0.0
1412,103778.0,0,20.0,0.0,34.282675916,21500,DebtCon,2.0,90321.0,0.0,128.64278574,ProfExe,0.0
1413,245300.0,0,22.0,0.0,,4900,DebtCon,,170986.0,0.0,131.93333333,Sales,0.0
1414,69459.0,0,18.0,0.0,36.260331271999995,9600,DebtCon,0.0,62405.0,2.0,86.431831744,Other,2.0
1415,155000.0,1,55.0,,,22000,DebtCon,1.0,124000.0,,130.3,Sales,7.0
1416,103842.0,0,26.0,0.0,33.590455141999996,24400,DebtCon,1.0,61260.0,0.0,179.54028469999997,ProfExe,0.0
1417,285921.0,0,25.0,0.0,27.813291405999998,30100,DebtCon,15.0,228006.0,2.0,250.53988412,ProfExe,0.0
1418,87898.0,0,30.0,0.0,32.743007077,8700,DebtCon,4.0,50711.0,4.0,209.5214385,,0.0
1419,66976.0,0,33.0,0.0,35.033371132,9400,HomeImp,6.0,56675.0,0.0,128.07164796,Other,0.0
1420,105000.0,1,25.0,0.0,,15000,DebtCon,1.0,73500.0,2.0,205.93333333,Other,2.0
1421,90555.0,0,27.0,0.0,41.634847306,12100,DebtCon,4.0,74594.0,2.0,123.77662458,Mgr,0.0
1422,101664.0,0,19.0,0.0,36.839422636,13800,HomeImp,0.0,85969.0,0.0,68.58368973600001,ProfExe,0.0
1423,99206.0,0,32.0,0.0,38.995164401,27700,DebtCon,11.0,67446.0,0.0,286.96597112,ProfExe,0.0
1424,139899.0,0,36.0,0.0,41.788492175,38000,DebtCon,11.0,97759.0,1.0,62.85866965899999,Other,0.0
1425,106075.0,0,35.0,0.0,38.633827318,48000,HomeImp,8.0,41392.0,2.0,203.08882088,Self,0.0
1426,111500.0,0,27.0,0.0,,21500,DebtCon,24.0,90000.0,1.0,243.5,Other,0.0
1427,283022.0,0,29.0,0.0,15.734143680999999,31800,DebtCon,4.0,226152.0,0.0,209.29737626,ProfExe,1.0
1428,68591.0,0,4.0,0.0,41.185039558,5700,HomeImp,0.0,,0.0,69.645660473,Office,0.0
1429,160050.0,0,24.0,1.0,,16000,,,96000.0,,260.76666667,Other,
1430,69060.0,0,12.0,0.0,33.333582017,20200,DebtCon,2.0,51449.0,0.0,216.21808098,Office,0.0
1431,183443.0,0,17.0,0.0,31.435316117,23100,,9.0,75837.0,0.0,377.29103995,Other,0.0
1432,107374.0,1,36.0,0.0,36.996385659,10800,DebtCon,9.0,64305.0,0.0,97.861325762,ProfExe,0.0
1433,74355.0,0,16.0,0.0,36.574441888,10300,HomeImp,4.0,57902.0,1.0,243.6309162,Other,0.0
1434,46281.0,0,26.0,0.0,40.952588884,5000,HomeImp,2.0,,0.0,257.6522064,Other,0.0
1435,40356.0,0,6.0,0.0,13.409995647999999,30100,DebtCon,0.0,24350.0,0.0,81.840250201,Other,0.0
1436,86060.0,0,23.0,0.0,30.09500969,10800,DebtCon,6.0,75378.0,0.0,102.66507078,Mgr,0.0
1437,52544.0,0,11.0,0.0,40.775677146,11900,HomeImp,0.0,26601.0,0.0,240.6943608,Other,0.0
1438,236250.0,0,19.0,0.0,,25000,HomeImp,29.0,136375.0,1.0,354.1,ProfExe,0.0
1439,78121.0,0,9.0,0.0,27.133989435,17400,DebtCon,1.0,44479.0,0.0,117.32358880000001,Mgr,0.0
1440,90599.0,0,,,29.198860669000002,6500,DebtCon,0.0,78741.0,,,ProfExe,
1441,77600.0,1,13.0,1.0,,8700,DebtCon,0.5,62600.0,3.0,351.03333333,Other,0.0
1442,79885.0,0,26.0,1.0,29.928636834000002,26300,DebtCon,,25530.0,2.0,105.6387889,Other,1.0
1443,78708.0,0,15.0,0.0,24.594992574000003,9900,DebtCon,4.0,55231.0,2.0,85.801476116,Office,0.0
1444,75277.0,0,15.0,0.0,26.242394306999998,10600,DebtCon,5.0,56352.0,2.0,98.377278192,Office,0.0
1445,185200.0,0,36.0,0.0,39.210272093,26700,DebtCon,11.0,146193.0,0.0,156.2294564,ProfExe,0.0
1446,201245.0,0,15.0,0.0,40.168827023,12700,HomeImp,0.0,130867.0,0.0,340.79534444,Office,1.0
1447,26550.0,0,14.0,0.0,,5000,DebtCon,1.7,,1.0,276.96666667,Other,0.0
1448,92553.0,0,21.0,0.0,28.290439504000002,20200,DebtCon,7.0,25956.0,0.0,156.26932030000003,ProfExe,0.0
1449,43472.0,0,12.0,,28.688500322,26300,DebtCon,,,,90.080326966,Other,
1450,140355.0,0,18.0,2.0,40.604795833000004,24800,DebtCon,11.0,109084.0,5.0,183.79525849,Mgr,0.0
1451,176185.0,0,27.0,0.0,43.17681901,31200,DebtCon,12.0,124295.0,1.0,171.21441633,Mgr,0.0
1452,79817.0,0,14.0,0.0,25.52507894,11300,DebtCon,6.0,61810.0,1.0,98.224144195,Office,0.0
1453,104997.0,0,47.0,0.0,37.823173086,21400,DebtCon,1.0,53071.0,0.0,173.57510466,Office,4.0
1454,78220.0,0,23.0,,31.876262039,32300,DebtCon,8.0,41877.0,,121.99772938,Other,
1455,127306.0,0,24.0,0.0,40.656248579,28600,DebtCon,1.0,85174.0,1.0,193.07391349,Other,0.0
1456,143103.0,0,16.0,,32.847435051,17900,DebtCon,5.0,102054.0,2.0,125.85853903,Office,
1457,98175.0,0,28.0,0.0,,18900,HomeImp,14.0,68315.0,0.0,161.33333333,Mgr,0.0
1458,113770.0,0,22.0,0.0,38.085328131,40500,DebtCon,14.0,66895.0,0.0,188.14041683,Mgr,0.0
1459,72500.0,1,22.0,0.0,,25000,DebtCon,3.0,39000.0,3.0,114.66666667,Other,1.0
1460,118914.0,0,17.0,0.0,34.757740199000004,11600,DebtCon,13.0,96882.0,2.0,176.22191092,ProfExe,0.0
1461,56000.0,1,18.0,0.0,,9700,DebtCon,2.0,53000.0,5.0,75.033333333,Office,0.0
1462,32559.0,1,23.0,3.0,23.31951678,6300,HomeImp,12.0,12476.0,0.0,227.12990511,Office,6.0
1463,93525.0,0,4.0,4.0,31.290118994,9800,DebtCon,0.0,79767.0,0.0,,Other,0.0
1464,64516.0,0,13.0,0.0,25.701205603000002,17000,HomeImp,27.0,45671.0,0.0,246.17972137,Other,0.0
1465,115509.0,0,34.0,0.0,26.521859522,31900,DebtCon,11.0,83226.0,0.0,79.030115608,Mgr,0.0
1466,89600.0,1,15.0,1.0,,25000,DebtCon,10.0,46451.0,2.0,95.366666667,Office,2.0
1467,76475.0,0,24.0,0.0,39.280512379,7500,DebtCon,8.0,60192.0,2.0,60.503625209,ProfExe,0.0
1468,183533.0,0,17.0,0.0,45.413177555,23900,HomeImp,8.0,140328.0,0.0,322.78811436,Mgr,0.0
1469,114245.0,0,24.0,,36.954615161999996,15200,HomeImp,2.0,53433.0,1.0,155.36748659,Office,3.0
1470,64427.0,0,11.0,0.0,28.689928357,11000,DebtCon,5.0,50178.0,1.0,67.636289053,Other,0.0
1471,88303.0,0,25.0,0.0,29.06412827,13200,DebtCon,3.0,70069.0,2.0,240.8560165,Other,0.0
1472,73289.0,0,18.0,0.0,23.820415335,38100,DebtCon,5.0,33446.0,1.0,180.84781496,ProfExe,0.0
1473,65000.0,1,24.0,0.0,,13000,HomeImp,4.5,34000.0,2.0,148.5,Other,1.0
1474,97404.0,0,30.0,3.0,26.568270399999996,15000,DebtCon,10.0,80988.0,1.0,188.50167197,ProfExe,0.0
1475,119224.0,0,32.0,0.0,39.98105906,28300,DebtCon,4.0,71973.0,2.0,89.379952321,Other,0.0
1476,84000.0,0,26.0,2.0,,15700,DebtCon,0.2,64185.0,2.0,112.03333333,Other,2.0
1477,74566.0,0,25.0,,40.115677278,3200,HomeImp,10.0,67848.0,0.0,206.42660206,Mgr,1.0
1478,69961.0,0,20.0,0.0,28.385501018000003,60000,DebtCon,2.0,38944.0,0.0,96.69392888200001,Other,0.0
1479,245730.0,0,22.0,0.0,39.783818126,6200,DebtCon,,171582.0,0.0,135.10893025,Sales,0.0
1480,74526.0,0,30.0,,37.611309376,28000,DebtCon,24.0,49764.0,1.0,294.59478302,Other,1.0
1481,70236.0,0,41.0,0.0,40.430695412,20000,DebtCon,9.0,46775.0,1.0,179.08237426,ProfExe,0.0
1482,116950.0,0,37.0,0.0,33.788523674000004,8900,HomeImp,26.0,75441.0,2.0,322.73119571,Office,0.0
1483,63102.0,0,30.0,0.0,21.583760120999997,4800,DebtCon,9.0,56067.0,1.0,160.14631128,ProfExe,3.0
1484,251935.0,0,22.0,0.0,42.358059882,8300,DebtCon,,178745.0,0.0,130.7309108,Sales,0.0
1485,60563.0,0,21.0,0.0,29.578148133000003,11000,DebtCon,4.0,46093.0,1.0,190.48216428,Mgr,0.0
1486,,1,20.0,,,7500,HomeImp,20.0,,0.0,157.32842275,Other,
1487,79651.0,0,32.0,0.0,32.509012068000004,17800,DebtCon,4.0,44326.0,3.0,246.7969491,ProfExe,0.0
1488,56529.0,1,23.0,0.0,36.174955236,10900,DebtCon,7.0,49352.0,2.0,78.833617625,Other,1.0
1489,148356.0,1,29.0,1.0,48.340234736999996,13400,DebtCon,4.0,131524.0,2.0,110.74174156,Other,0.0
1490,57224.0,0,11.0,0.0,30.518229751999996,10800,DebtCon,15.0,42191.0,0.0,68.810826166,Other,0.0
1491,94279.0,0,40.0,0.0,36.696630096,20100,DebtCon,21.0,20153.0,2.0,227.18251723,Other,0.0
1492,57000.0,1,19.0,0.0,,25000,DebtCon,2.0,26743.0,3.0,90.6,Other,0.0
1493,,1,21.0,0.0,34.538925374,17200,DebtCon,21.0,62108.0,1.0,174.39613454,Office,0.0
1494,109451.0,0,13.0,0.0,33.981408348,14800,DebtCon,6.0,73887.0,2.0,81.314818639,Other,0.0
1495,57037.0,1,17.0,3.0,,1800,HomeImp,5.0,48649.0,1.0,77.1,Other,2.0
1496,87830.0,1,16.0,0.0,,7500,HomeImp,5.0,60000.0,2.0,153.26666667,Other,0.0
1497,180313.0,0,31.0,0.0,33.241096010999996,25800,DebtCon,16.0,112388.0,0.0,295.54600578,Sales,0.0
1498,75267.0,0,15.0,0.0,35.629354389,9200,HomeImp,2.0,55643.0,2.0,224.88223202,Other,1.0
1499,82962.0,0,16.0,,41.155241247,31900,DebtCon,,34498.0,0.0,285.2974893,Other,
1500,110108.0,0,16.0,0.0,,9000,DebtCon,18.0,96884.0,2.0,194.8,Other,2.0
1501,89453.0,0,19.0,0.0,41.523497409,16400,DebtCon,4.0,73466.0,3.0,198.82742376,Other,0.0
1502,78893.0,0,16.0,,41.822159875,33700,DebtCon,,36851.0,0.0,302.72715042,Other,
1503,47394.0,1,11.0,0.0,,15000,HomeImp,13.0,20000.0,0.0,66.133333333,Other,0.0
1504,184613.0,0,39.0,,30.65881623,25000,DebtCon,0.0,135501.0,,119.53052541,Mgr,
1505,111496.0,0,12.0,0.0,38.750562668,5700,HomeImp,23.0,100934.0,0.0,117.49959288,Office,0.0
1506,111792.0,0,34.0,0.0,33.058835116,15800,DebtCon,1.0,89765.0,1.0,143.35553116,ProfExe,2.0
1507,83727.0,0,30.0,1.0,36.774639954,12500,DebtCon,4.0,66163.0,3.0,176.93524748,Office,2.0
1508,103352.0,0,27.0,0.0,27.473814726999997,14900,HomeImp,6.0,82930.0,0.0,105.67597798,ProfExe,0.0
1509,50872.0,0,12.0,0.0,31.599464331,25100,DebtCon,28.0,28778.0,,304.19515319,Other,0.0
1510,32855.0,0,,,35.937902683000004,8700,HomeImp,,,,,,
1511,206030.0,0,18.0,0.0,25.33037232,28400,DebtCon,22.0,106020.0,0.0,188.75246946,Other,0.0
1512,71673.0,0,25.0,0.0,29.670506363,16100,DebtCon,1.0,54715.0,0.0,186.21582869,Office,0.0
1513,121729.0,0,14.0,0.0,32.059783267,3000,HomeImp,2.0,104570.0,0.0,85.884371895,Office,0.0
1514,85848.0,0,15.0,0.0,44.092325681999995,5400,HomeImp,4.0,65814.0,0.0,122.94028859999999,Other,0.0
1515,88856.0,0,19.0,0.0,21.933006318,17700,DebtCon,5.0,64964.0,0.0,114.66761831,Office,0.0
1516,186023.0,0,17.0,0.0,43.304658069,28200,HomeImp,3.0,148772.0,1.0,203.57585973,Self,0.0
1517,221100.0,1,21.0,0.0,,32300,DebtCon,4.0,167000.0,3.0,185.7,Mgr,0.0
1518,,1,14.0,0.0,,24200,,4.0,37500.0,0.0,123.8,ProfExe,0.0
1519,168105.0,0,26.0,0.0,25.991819945,16100,HomeImp,7.0,26276.0,0.0,336.19846451,Self,0.0
1520,855909.0,1,23.0,0.0,42.985408377,43500,HomeImp,16.0,,0.0,196.40363636,Other,0.0
1521,72664.0,0,12.0,0.0,32.49748842,10200,DebtCon,19.0,57142.0,1.0,158.18580391,,0.0
1522,59750.0,0,10.0,1.0,27.911845443,18400,DebtCon,6.0,41730.0,1.0,109.96140649,,0.0
1523,91519.0,0,26.0,0.0,43.583882525,16000,HomeImp,,85228.0,0.0,162.77120092,Office,0.0
1524,58305.0,1,13.0,0.0,,6000,DebtCon,19.0,42000.0,2.0,90.0,Other,0.0
1525,84915.0,0,23.0,0.0,,24500,DebtCon,0.4,52000.0,0.0,93.166666667,Office,1.0
1526,,1,71.0,0.0,,14500,DebtCon,25.0,149000.0,0.0,384.5,ProfExe,2.0
1527,40848.0,0,49.0,0.0,40.131815447,35000,DebtCon,4.0,239058.0,3.0,212.01540583,Mgr,1.0
1528,42834.0,0,6.0,0.0,33.416148272,36300,DebtCon,6.0,22431.0,0.0,50.419594354,Mgr,0.0
1529,95165.0,0,19.0,0.0,34.216689169,21200,DebtCon,2.0,91759.0,0.0,106.83573270000001,ProfExe,0.0
1530,43076.0,0,3.0,0.0,36.845356693,10200,HomeImp,9.0,34522.0,0.0,92.907548338,Other,0.0
1531,245000.0,1,24.0,1.0,,50000,HomeImp,22.0,167000.0,2.0,267.9,Self,7.0
1532,74117.0,1,23.0,0.0,,10200,DebtCon,13.0,52310.0,2.0,118.69578554,Other,3.0
1533,54904.0,1,9.0,0.0,,6000,HomeImp,2.0,32446.0,1.0,51.733333333000004,Other,0.0
1534,87698.0,0,24.0,0.0,23.570800835,16000,DebtCon,1.0,62973.0,0.0,156.42811549,Office,0.0
1535,,1,11.0,0.0,,16500,DebtCon,1.0,50000.0,3.0,120.73333333,Mgr,0.0
1536,92224.0,0,21.0,0.0,37.677209372,20900,DebtCon,1.0,59228.0,1.0,157.07118358,Office,0.0
1537,77704.0,1,16.0,0.0,45.195495871000006,15700,DebtCon,2.0,53443.0,0.0,73.087538893,Office,5.0
1538,120119.0,0,19.0,0.0,30.681688914000002,18900,DebtCon,7.0,103130.0,1.0,292.75174269999997,Other,0.0
1539,121796.0,0,,,41.445623568,8400,HomeImp,7.0,82972.0,,,Other,
1540,41500.0,1,15.0,0.0,,39000,HomeImp,4.3,3372.0,6.0,326.66666667,ProfExe,0.0
1541,77542.0,1,26.0,1.0,,15100,HomeImp,13.0,54000.0,1.0,122.56666667,ProfExe,1.0
1542,78812.0,0,24.0,0.0,25.637263088,23700,DebtCon,4.0,,0.0,412.02054674,Sales,0.0
1543,59218.0,0,20.0,0.0,19.027704425,4200,HomeImp,19.0,56544.0,1.0,211.00259912,Office,0.0
1544,67432.0,0,12.0,0.0,41.414280651,9700,HomeImp,24.0,21883.0,1.0,308.99557574,Office,0.0
1545,68759.0,1,19.0,0.0,31.353906935999998,9500,HomeImp,9.0,54612.0,0.0,89.102838608,Other,0.0
1546,177853.0,0,25.0,,41.42504139,12300,DebtCon,6.0,159798.0,4.0,206.81707264,ProfExe,0.0
1547,67529.0,0,48.0,0.0,31.486460831,15000,DebtCon,7.0,46867.0,3.0,133.78758095,Other,0.0
1548,215000.0,1,40.0,1.0,,32000,,2.5,92400.0,1.0,165.33333333,Self,3.0
1549,65774.0,1,14.0,1.0,40.590910018,4900,HomeImp,6.0,65576.0,1.0,61.64250608,Other,2.0
1550,71138.0,0,16.0,0.0,36.035712866,9800,HomeImp,4.0,54861.0,2.0,258.33461797,Other,0.0
1551,65000.0,1,23.0,1.0,,12600,DebtCon,5.0,48983.0,7.0,58.7,Other,0.0
1552,35183.0,0,8.0,,32.605000982,14500,DebtCon,12.0,,1.0,94.36324735,Other,
1553,68444.0,0,15.0,0.0,21.981066451999997,14400,DebtCon,6.0,34291.0,1.0,262.07916362,ProfExe,0.0
1554,46520.0,1,23.0,0.0,,7000,HomeImp,17.0,18000.0,0.0,183.1,Office,1.0
1555,92923.0,0,17.0,0.0,32.791478032,26900,DebtCon,16.0,67144.0,1.0,89.112173485,Other,0.0
1556,86743.0,0,11.0,0.0,39.784408256999996,13100,DebtCon,10.0,70878.0,0.0,174.88174385,ProfExe,0.0
1557,87400.0,1,18.0,,,16000,DebtCon,18.0,70000.0,3.0,145.86666667,Office,3.0
1558,,1,20.0,0.0,35.894025859,16800,DebtCon,21.0,69284.0,1.0,190.69331375,Office,0.0
1559,172414.0,0,20.0,0.0,36.976930394,23600,DebtCon,6.0,136607.0,0.0,226.04029456,Other,0.0
1560,72000.0,0,27.0,0.0,,10000,,12.0,57068.0,0.0,257.7,Other,0.0
1561,102600.0,1,22.0,2.0,,2200,HomeImp,7.0,90957.0,1.0,122.9,Mgr,6.0
1562,58995.0,1,45.0,2.0,52.20316450600001,15800,HomeImp,1.0,,1.0,194.98708812,Other,3.0
1563,75507.0,0,17.0,0.0,38.473075274,9900,HomeImp,3.0,60488.0,1.0,239.43363997,Other,0.0
1564,50000.0,1,14.0,0.0,,39500,DebtCon,7.0,,0.0,51.766666666999996,Other,0.0
1565,60250.0,0,,,,4400,,,,,,,
1566,185057.0,0,36.0,0.0,39.397042716,27900,DebtCon,9.0,142346.0,0.0,155.54869901,ProfExe,1.0
1567,203341.0,0,7.0,0.0,18.732089739,10600,HomeImp,14.0,80397.0,,11.963733283,Self,0.0
1568,286938.0,0,26.0,0.0,25.254771745,32500,DebtCon,15.0,232057.0,2.0,249.95493327,ProfExe,1.0
1569,60626.0,0,6.0,0.0,36.501086508,32300,DebtCon,0.0,14163.0,1.0,109.03108797,Other,0.0
1570,,1,22.0,0.0,31.16238948,25900,DebtCon,20.0,,0.0,190.99656481,Other,2.0
1571,93180.0,0,24.0,0.0,35.404414526,15700,DebtCon,19.0,74587.0,10.0,263.15916331,Mgr,0.0
1572,208421.0,0,28.0,0.0,39.745002842,25800,HomeImp,3.0,140785.0,0.0,176.27148929,ProfExe,0.0
1573,54385.0,0,13.0,0.0,34.170403536,9700,HomeImp,10.0,,1.0,314.73283271,Other,0.0
1574,115000.0,1,23.0,,,17000,DebtCon,20.0,89600.0,0.0,99.26666666700001,Self,3.0
1575,126368.0,0,38.0,1.0,34.81068944,27200,DebtCon,0.0,97541.0,3.0,186.77854794,ProfExe,0.0
1576,113827.0,0,36.0,0.0,26.031709113,21900,DebtCon,15.0,62387.0,1.0,281.05914082,ProfExe,3.0
1577,79272.0,0,16.0,0.0,34.015359605,10700,HomeImp,18.0,56197.0,1.0,218.98166217,Other,0.0
1578,78000.0,1,28.0,2.0,,23000,DebtCon,17.8,47000.0,0.0,100.46666667,Other,1.0
1579,176829.0,0,24.0,0.0,41.413123846,19100,DebtCon,6.0,105111.0,4.0,211.40033751,Office,0.0
1580,111626.0,0,17.0,0.0,37.078117787,18400,DebtCon,9.0,83548.0,3.0,163.85439342,ProfExe,0.0
1581,72432.0,0,24.0,,39.843087337,7000,HomeImp,10.0,58339.0,0.0,197.33839792,Mgr,1.0
1582,89005.0,0,30.0,0.0,29.595955514,6300,DebtCon,2.0,45582.0,4.0,209.35804693,,0.0
1583,75191.0,1,18.0,0.0,37.10325125,23700,DebtCon,6.0,43712.0,2.0,50.717534833,Office,0.0
1584,82965.0,0,46.0,0.0,28.584515556,8500,HomeImp,25.0,77954.0,1.0,350.7763043,Other,0.0
1585,74780.0,0,42.0,0.0,40.49010197,21900,DebtCon,10.0,53598.0,1.0,191.55190932,ProfExe,1.0
1586,64854.0,0,16.0,,36.538747338,6200,DebtCon,4.0,45787.0,,63.117023228,,1.0
1587,100812.0,0,29.0,2.0,27.385873237,12500,DebtCon,10.0,77792.0,1.0,182.9569956,ProfExe,0.0
1588,91175.0,0,,,27.595273523000003,5900,DebtCon,2.0,82912.0,,,ProfExe,
